query acc.ver,subject acc.ver,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score,% positives
seq_161_iron_aquisition-siderophore_transport,EAQ72193.2,29.0,200,128,4,1,196,2,191,4.15e-13,67.0,49.5
seq_161_iron_aquisition-siderophore_transport,WP_002868367.1,26.818,220,145,7,1,215,1,209,1.27e-11,63.9,50.45
seq_161_iron_aquisition-siderophore_transport,WP_012006789.1,28.767,219,142,8,1,215,1,209,1.41e-11,63.9,51.6
seq_161_iron_aquisition-siderophore_transport,WP_002867877.1,26.818,220,145,7,1,215,1,209,1.66e-11,63.5,50.45
seq_161_iron_aquisition-siderophore_transport,ETJ81816.1,33.333,99,60,1,4,102,6,98,3.44e-11,58.5,55.56
seq_161_iron_aquisition-siderophore_transport,ETJ82550.1,31.527,203,108,8,1,196,1,179,1.58e-10,60.5,50.25
seq_161_iron_aquisition-siderophore_transport,WP_002856890.1,31.683,202,109,7,1,196,330,508,3.36e-10,60.5,49.01
seq_161_iron_aquisition-siderophore_transport,WP_002856890.1,24.823,282,147,11,1,239,3,262,2.96e-06,47.8,42.91
seq_161_iron_aquisition-siderophore_transport,WP_002796878.1,24.336,226,125,6,1,196,1,210,2.77e-08,54.3,43.81
seq_161_iron_aquisition-siderophore_transport,WP_002796878.1,26.066,211,128,7,9,214,322,509,3.78e-08,53.9,46.45
seq_161_iron_aquisition-siderophore_transport,WP_002858735.1,26.54,211,127,8,9,214,322,509,3.38e-08,53.9,47.87
seq_161_iron_aquisition-siderophore_transport,WP_002858735.1,24.336,226,125,6,1,196,1,210,9.63e-08,52.4,43.36
seq_161_iron_aquisition-siderophore_transport,WP_002866019.1,24.336,226,125,6,1,196,1,210,4.82e-08,53.5,43.81
seq_161_iron_aquisition-siderophore_transport,WP_002866019.1,26.066,211,128,8,9,214,322,509,5.44e-08,53.1,47.87
seq_161_iron_aquisition-siderophore_transport,WP_011049804.1,30.108,186,102,6,16,196,346,508,3.76e-07,50.8,48.39
seq_161_iron_aquisition-siderophore_transport,WP_011049804.1,23.913,276,141,10,9,239,11,262,1.24e-06,48.9,43.48
seq_161_iron_aquisition-siderophore_transport,ETJ82665.1,24.793,242,128,8,9,214,11,234,1.42e-06,48.1,41.74
seq_161_iron_aquisition-siderophore_transport,WP_002852425.1,29.57,186,103,6,16,196,346,508,1.93e-06,48.5,47.85
seq_161_iron_aquisition-siderophore_transport,WP_002852425.1,23.592,284,148,10,1,239,3,262,5.09e-06,47.0,42.96
seq_161_iron_aquisition-siderophore_transport,ETJ81817.1,36.0,100,62,2,121,218,1,100,3.7e-06,45.8,63.0
seq_161_iron_aquisition-siderophore_transport,WP_002865923.1,24.542,273,143,10,9,239,11,262,3.93e-06,47.4,42.49
seq_161_iron_aquisition-siderophore_transport,WP_002865923.1,29.412,187,102,7,16,196,346,508,4.25e-06,47.4,49.2
seq_161_iron_aquisition-siderophore_transport,AAX99097.1,33.871,62,41,0,1,62,1,62,1.15e-05,42.7,58.06
seq_161_iron_aquisition-siderophore_transport,WP_002865879.1,47.5,40,21,0,17,56,51,90,0.009,36.6,65.0
seq_161_iron_aquisition-siderophore_transport,AAW35050.1,47.5,40,21,0,17,56,11,50,0.009,36.6,65.0
seq_161_iron_aquisition-siderophore_transport,WP_002867790.1,47.5,40,21,0,17,56,51,90,0.009,36.6,65.0
seq_161_iron_aquisition-siderophore_transport,WP_002858743.1,47.5,40,21,0,17,56,51,90,0.015,35.8,65.0
seq_162_iron_aquisition-siderophore_transport_potential,WP_002876984.1,98.069,259,5,0,1,259,1,259,0.0,506.0,98.46
seq_162_iron_aquisition-siderophore_transport_potential,WP_002859784.1,98.069,259,5,0,1,259,1,259,0.0,506.0,98.46
seq_162_iron_aquisition-siderophore_transport_potential,WP_002868764.1,97.297,259,7,0,1,259,1,259,0.0,505.0,98.46
seq_162_iron_aquisition-siderophore_transport_potential,WP_012006621.1,97.683,259,6,0,1,259,1,259,0.0,504.0,98.07
seq_162_iron_aquisition-siderophore_transport_potential,WP_002867816.1,97.297,259,7,0,1,259,1,259,0.0,503.0,98.07
seq_163_iron_aquisition-siderophore_transport,WP_002860605.1,97.753,267,6,0,1,267,1,267,0.0,506.0,98.88
seq_163_iron_aquisition-siderophore_transport,WP_002851986.1,97.753,267,6,0,1,267,1,267,0.0,506.0,98.88
seq_163_iron_aquisition-siderophore_transport,WP_014516903.1,97.753,267,6,0,1,267,1,267,0.0,505.0,98.88
seq_163_iron_aquisition-siderophore_transport,WP_002857348.1,96.629,267,9,0,1,267,1,267,0.0,502.0,98.88
seq_163_iron_aquisition-siderophore_transport,WP_010891838.1,97.378,267,7,0,1,267,1,267,0.0,501.0,98.13
seq_164_iron_aquisition-siderophore_transport,WP_002864655.1,98.649,296,4,0,1,296,1,296,0.0,594.0,99.32
seq_164_iron_aquisition-siderophore_transport,WP_002858739.1,98.649,296,4,0,1,296,1,296,0.0,594.0,99.32
seq_164_iron_aquisition-siderophore_transport,WP_011049595.1,98.311,296,5,0,1,296,1,296,0.0,594.0,99.66
seq_164_iron_aquisition-siderophore_transport,WP_014516905.1,97.635,296,7,0,1,296,1,296,0.0,587.0,99.32
seq_164_iron_aquisition-siderophore_transport,WP_002866753.1,97.297,296,6,1,1,296,1,294,0.0,580.0,98.65
seq_164_iron_aquisition-siderophore_transport,ETN90170.1,98.649,222,3,0,75,296,1,222,8.650000000000001e-163,449.0,99.1
seq_164_iron_aquisition-siderophore_transport,ETN90171.1,95.556,45,2,0,1,45,1,45,1.6499999999999998e-23,88.6,97.78
seq_165_iron_gene_regulation,WP_002854230.1,98.726,157,2,0,1,157,1,157,1.87e-115,321.0,99.36
seq_165_iron_gene_regulation,WP_002867785.1,98.089,157,3,0,1,157,1,157,7.95e-115,319.0,98.73
seq_165_iron_gene_regulation,ETJ81858.1,98.734,79,1,0,79,157,1,79,1.94e-55,166.0,98.73
seq_165_iron_gene_regulation,ETJ81859.1,97.468,79,2,0,1,79,1,79,8.179999999999999e-52,157.0,98.73
seq_166_iron_aquisition-siderophore_transport,WP_002852311.1,98.718,390,5,0,1,390,1,390,0.0,768.0,99.74
seq_166_iron_aquisition-siderophore_transport,WP_002868903.1,98.718,390,5,0,1,390,1,390,0.0,766.0,99.49
seq_166_iron_aquisition-siderophore_transport,WP_002866477.1,98.205,390,7,0,1,390,1,390,0.0,763.0,99.49
seq_166_iron_aquisition-siderophore_transport,ETN90573.1,98.792,331,4,0,60,390,1,331,0.0,651.0,99.4
seq_166_iron_aquisition-siderophore_transport,ETN90572.1,97.5,40,1,0,1,40,1,40,6.74e-20,80.1,100.0
seq_167_iron_aquisition-siderophore_transport,WP_002858539.1,99.22,641,5,0,1,641,1,641,0.0,1276.0,99.69
seq_167_iron_aquisition-siderophore_transport,WP_011049744.1,99.22,641,5,0,1,641,1,641,0.0,1275.0,99.69
seq_167_iron_aquisition-siderophore_transport,WP_002856958.1,98.752,641,8,0,1,641,1,641,0.0,1272.0,99.53
seq_167_iron_aquisition-siderophore_transport,WP_002866478.1,98.596,641,9,0,1,641,1,641,0.0,1269.0,99.53
seq_167_iron_aquisition-siderophore_transport,ADN91790.1,47.642,212,108,1,1,212,5,213,1.72e-59,196.0,69.81
seq_167_iron_aquisition-siderophore_transport,WP_002860103.1,47.642,212,108,1,1,212,6,214,1.75e-59,196.0,69.81
seq_167_iron_aquisition-siderophore_transport,WP_079254165.1,47.17,212,109,1,1,212,6,214,6.65e-59,194.0,69.34
seq_167_iron_aquisition-siderophore_transport,ABV53162.1,47.17,212,109,1,1,212,5,213,7.38e-59,194.0,69.34
seq_167_iron_aquisition-siderophore_transport,WP_011050014.1,47.17,212,109,1,1,212,6,214,1.06e-58,194.0,69.34
seq_167_iron_aquisition-siderophore_transport,WP_002865902.1,36.441,236,135,5,1,224,1,233,4.32e-36,133.0,58.9
seq_167_iron_aquisition-siderophore_transport,WP_002853259.1,36.441,236,135,5,1,224,1,233,7.960000000000001e-36,132.0,58.9
seq_167_iron_aquisition-siderophore_transport,WP_002856849.1,33.013,312,177,9,1,285,1,307,3.71e-35,133.0,54.81
seq_167_iron_aquisition-siderophore_transport,WP_002852619.1,33.013,312,177,9,1,285,1,307,4.0100000000000003e-35,133.0,54.81
seq_167_iron_aquisition-siderophore_transport,WP_002893140.1,33.013,312,177,9,1,285,1,307,4.25e-35,133.0,54.81
seq_167_iron_aquisition-siderophore_transport,AAW35106.1,37.615,218,130,4,4,218,6,220,4.87e-35,130.0,58.26
seq_167_iron_aquisition-siderophore_transport,WP_002856856.1,36.245,229,142,3,1,227,1,227,2.11e-34,129.0,58.95
seq_167_iron_aquisition-siderophore_transport,ABV52041.1,37.156,218,131,4,4,218,6,220,2.3199999999999997e-34,129.0,58.26
seq_167_iron_aquisition-siderophore_transport,WP_002858600.1,37.156,218,131,4,4,218,6,220,2.92e-34,128.0,58.26
seq_167_iron_aquisition-siderophore_transport,WP_011049810.1,36.564,227,140,3,1,225,1,225,3.72e-34,128.0,59.03
seq_167_iron_aquisition-siderophore_transport,WP_002877347.1,36.123,227,141,3,1,225,1,225,4.11e-34,127.0,59.03
seq_167_iron_aquisition-siderophore_transport,AAA02918.1,36.017,236,136,5,1,224,1,233,4.149999999999999e-34,127.0,58.05
seq_167_iron_aquisition-siderophore_transport,WP_002858785.1,36.123,227,141,3,1,225,1,225,5.3999999999999995e-34,127.0,59.03
seq_167_iron_aquisition-siderophore_transport,WP_002866826.1,35.021,237,126,6,1,216,1,230,4.74e-33,128.0,53.59
seq_167_iron_aquisition-siderophore_transport,ETJ84600.1,32.66,297,168,9,16,285,1,292,5.130000000000001e-32,124.0,54.55
seq_167_iron_aquisition-siderophore_transport,WP_012006736.1,35.897,195,118,2,16,209,17,205,3.1e-30,115.0,55.38
seq_167_iron_aquisition-siderophore_transport,WP_002853534.1,39.56,182,106,4,16,195,18,197,8.71e-30,115.0,59.34
seq_167_iron_aquisition-siderophore_transport,WP_002856386.1,39.56,182,106,4,16,195,18,197,9.139999999999999e-30,115.0,59.34
seq_167_iron_aquisition-siderophore_transport,WP_002867385.1,35.385,195,119,2,16,209,17,205,5.45e-27,106.0,56.41
seq_167_iron_aquisition-siderophore_transport,WP_002852807.1,35.385,195,119,2,16,209,17,205,1.3600000000000002e-26,105.0,55.9
seq_167_iron_aquisition-siderophore_transport,WP_010891917.1,35.385,195,119,2,16,209,17,205,1.42e-26,105.0,55.9
seq_167_iron_aquisition-siderophore_transport,WP_002867742.1,37.186,199,113,6,24,219,25,214,3.06e-26,107.0,56.28
seq_167_iron_aquisition-siderophore_transport,WP_002854406.1,37.186,199,113,6,24,219,25,214,3.7400000000000003e-26,106.0,56.28
seq_167_iron_aquisition-siderophore_transport,WP_011812693.1,32.627,236,126,6,1,235,2,205,5.21e-26,106.0,52.97
seq_167_iron_aquisition-siderophore_transport,WP_010891842.1,32.627,236,126,6,1,235,2,205,6.01e-26,106.0,52.97
seq_167_iron_aquisition-siderophore_transport,ETJ83153.1,32.627,236,126,6,1,235,1,204,6.18e-26,106.0,52.97
seq_167_iron_aquisition-siderophore_transport,AHK51526.1,32.627,236,126,6,1,235,1,204,6.240000000000001e-26,106.0,52.97
seq_167_iron_aquisition-siderophore_transport,ABV51766.1,33.051,236,125,6,1,235,1,204,1.48e-25,105.0,52.97
seq_167_iron_aquisition-siderophore_transport,WP_072238660.1,33.051,236,125,6,1,235,2,205,1.72e-25,104.0,52.97
seq_167_iron_aquisition-siderophore_transport,WP_004308379.1,35.294,204,122,3,19,220,20,215,1.03e-24,102.0,52.94
seq_167_iron_aquisition-siderophore_transport,WP_002816233.1,35.294,204,122,3,19,220,20,215,2.59e-24,101.0,52.94
seq_167_iron_aquisition-siderophore_transport,WP_002776579.1,32.727,220,134,4,4,218,6,216,3.2899999999999996e-23,99.0,57.27
seq_167_iron_aquisition-siderophore_transport,WP_002851414.1,34.314,204,116,5,5,198,6,201,6.63e-23,95.9,50.98
seq_167_iron_aquisition-siderophore_transport,WP_002868882.1,33.816,207,113,5,5,198,6,201,9.619999999999999e-23,95.5,50.24
seq_167_iron_aquisition-siderophore_transport,WP_002831397.1,32.273,220,135,4,4,218,6,216,1.15e-22,97.1,56.82
seq_167_iron_aquisition-siderophore_transport,WP_002860093.1,34.314,204,116,5,5,198,6,201,1.66e-22,94.7,50.49
seq_167_iron_aquisition-siderophore_transport,WP_002866848.1,33.824,204,117,5,5,198,6,201,2.88e-22,94.0,50.98
seq_167_iron_aquisition-siderophore_transport,WP_002793288.1,32.273,220,135,4,4,218,6,216,9.42e-22,94.4,56.82
seq_167_iron_aquisition-siderophore_transport,WP_002877063.1,31.308,214,123,6,12,214,360,560,1.6100000000000001e-21,96.3,55.61
seq_167_iron_aquisition-siderophore_transport,WP_002869380.1,30.841,214,124,6,12,214,360,560,2.67e-21,95.5,55.61
seq_167_iron_aquisition-siderophore_transport,WP_002858308.1,30.841,214,124,6,12,214,360,560,2.7700000000000004e-21,95.5,55.14
seq_167_iron_aquisition-siderophore_transport,WP_002852830.1,30.841,214,124,6,12,214,364,564,2.86e-21,95.5,55.14
seq_167_iron_aquisition-siderophore_transport,AAW34617.1,32.864,213,129,4,11,218,1,204,1.53e-20,90.5,56.81
seq_167_iron_aquisition-siderophore_transport,WP_002867213.1,30.435,207,134,5,12,214,360,560,2.25e-20,92.8,56.52
seq_167_iron_aquisition-siderophore_transport,WP_002866772.1,30.396,227,148,5,1,222,1,222,5.08e-20,87.8,51.98
seq_167_iron_aquisition-siderophore_transport,WP_002867308.1,30.396,227,148,5,1,222,1,222,5.37e-20,87.8,51.54
seq_167_iron_aquisition-siderophore_transport,WP_002856278.1,30.396,227,148,5,1,222,1,222,6.81e-20,87.4,51.54
seq_167_iron_aquisition-siderophore_transport,WP_014516904.1,30.263,228,121,8,16,228,18,222,9.91e-20,87.4,52.63
seq_167_iron_aquisition-siderophore_transport,WP_002858409.1,29.956,227,149,5,1,222,1,222,1e-19,86.7,51.54
seq_167_iron_aquisition-siderophore_transport,WP_002866752.1,30.131,229,120,8,16,228,18,222,2.92e-19,86.3,52.84
seq_167_iron_aquisition-siderophore_transport,WP_010891839.1,31.004,229,118,9,16,228,18,222,7.17e-19,85.1,53.71
seq_167_iron_aquisition-siderophore_transport,WP_002872129.1,30.568,229,119,9,16,228,18,222,9.59e-19,84.7,53.71
seq_167_iron_aquisition-siderophore_transport,WP_009881802.1,30.568,229,119,9,16,228,18,222,2.21e-18,83.6,53.28
seq_167_iron_aquisition-siderophore_transport,WP_002776307.1,32.836,201,123,6,12,206,13,207,3.4e-18,82.4,52.24
seq_167_iron_aquisition-siderophore_transport,WP_010891867.1,32.338,201,124,6,12,206,13,207,1.3e-17,80.5,52.24
seq_167_iron_aquisition-siderophore_transport,WP_002853599.1,29.614,233,144,4,4,219,5,234,1.44e-17,80.5,47.21
seq_167_iron_aquisition-siderophore_transport,WP_002869430.1,29.614,233,144,4,4,219,5,234,1.6e-17,80.5,47.64
seq_167_iron_aquisition-siderophore_transport,WP_011049869.1,29.614,233,144,4,4,219,5,234,2.06e-17,80.1,47.21
seq_167_iron_aquisition-siderophore_transport,WP_002851136.1,28.444,225,142,6,1,214,1,217,5.3e-17,79.0,52.44
seq_167_iron_aquisition-siderophore_transport,WP_002856079.1,29.524,210,129,6,16,214,16,217,9.23e-17,78.2,53.33
seq_167_iron_aquisition-siderophore_transport,WP_002866594.1,29.524,210,129,6,16,214,16,217,9.4e-17,78.2,53.33
seq_167_iron_aquisition-siderophore_transport,AAW34561.1,28.283,198,138,2,20,216,25,219,1.16e-16,77.8,53.03
seq_167_iron_aquisition-siderophore_transport,WP_002855252.1,28.283,198,138,2,20,216,22,216,1.35e-16,77.4,53.03
seq_167_iron_aquisition-siderophore_transport,WP_002852992.1,29.185,233,145,4,4,219,5,234,1.43e-16,77.8,46.78
seq_167_iron_aquisition-siderophore_transport,AHK56919.1,28.283,198,138,2,20,216,30,224,1.5e-16,77.4,53.03
seq_167_iron_aquisition-siderophore_transport,WP_002886581.1,29.048,210,130,6,16,214,16,217,3.1e-16,76.6,52.86
seq_167_iron_aquisition-siderophore_transport,WP_002860769.1,26.695,236,146,5,4,222,333,558,7.21e-16,78.6,49.58
seq_167_iron_aquisition-siderophore_transport,WP_002858782.1,26.695,236,146,5,4,222,333,558,8.89e-16,78.2,49.58
seq_167_iron_aquisition-siderophore_transport,AAW56184.1,36.8,125,69,4,95,217,1,117,1.91e-13,65.1,56.8
seq_167_iron_aquisition-siderophore_transport,WP_002852965.1,29.0,200,128,4,1,196,1,190,7.95e-13,66.2,49.5
seq_167_iron_aquisition-siderophore_transport,EAQ72193.2,28.5,200,129,4,1,196,2,191,2.76e-12,64.7,49.0
seq_167_iron_aquisition-siderophore_transport,WP_002869429.1,28.5,200,129,4,1,196,1,190,3.19e-12,64.3,49.0
seq_167_iron_aquisition-siderophore_transport,ETJ81816.1,33.333,99,60,1,4,102,6,98,1.74e-11,59.3,56.57
seq_167_iron_aquisition-siderophore_transport,ETJ82550.1,31.527,203,108,8,1,196,1,179,4.34e-11,62.0,50.74
seq_167_iron_aquisition-siderophore_transport,WP_002868367.1,26.364,220,146,7,1,215,1,209,5.92e-11,62.0,50.0
seq_167_iron_aquisition-siderophore_transport,WP_002867877.1,26.364,220,146,7,1,215,1,209,8.48e-11,61.2,50.0
seq_167_iron_aquisition-siderophore_transport,WP_012006789.1,28.311,219,143,8,1,215,1,209,9.97e-11,61.2,51.14
seq_167_iron_aquisition-siderophore_transport,WP_002856890.1,31.527,203,108,8,1,196,330,508,1.05e-10,62.4,50.74
seq_167_iron_aquisition-siderophore_transport,WP_002856890.1,25.547,274,139,12,9,239,11,262,1.05e-06,49.3,44.53
seq_167_iron_aquisition-siderophore_transport,WP_002858735.1,25.592,211,129,7,9,214,322,509,4.58e-08,53.5,46.92
seq_167_iron_aquisition-siderophore_transport,WP_002858735.1,23.894,226,126,6,1,196,1,210,2.08e-07,51.6,43.36
seq_167_iron_aquisition-siderophore_transport,WP_002796878.1,25.592,211,129,7,9,214,322,509,5.54e-08,53.1,46.45
seq_167_iron_aquisition-siderophore_transport,WP_002796878.1,23.894,226,126,6,1,196,1,210,6.41e-08,53.1,43.81
seq_167_iron_aquisition-siderophore_transport,WP_002866019.1,25.118,211,130,7,9,214,322,509,8.53e-08,52.8,46.92
seq_167_iron_aquisition-siderophore_transport,WP_002866019.1,23.894,226,126,6,1,196,1,210,1.08e-07,52.4,43.81
seq_167_iron_aquisition-siderophore_transport,WP_011049804.1,29.947,187,101,7,16,196,346,508,2.19e-07,51.6,49.73
seq_167_iron_aquisition-siderophore_transport,WP_011049804.1,24.275,276,140,11,9,239,11,262,7.11e-07,50.1,44.93
seq_167_iron_aquisition-siderophore_transport,ETJ82665.1,25.926,243,124,10,9,214,11,234,7.65e-07,49.3,44.03
seq_167_iron_aquisition-siderophore_transport,WP_002852425.1,29.412,187,102,7,16,196,346,508,1.04e-06,49.3,49.2
seq_167_iron_aquisition-siderophore_transport,WP_002852425.1,23.944,284,147,11,1,239,3,262,2.79e-06,48.1,44.37
seq_167_iron_aquisition-siderophore_transport,WP_002865923.1,25.547,274,139,12,9,239,11,262,1.78e-06,48.5,44.53
seq_167_iron_aquisition-siderophore_transport,WP_002865923.1,29.412,187,102,7,16,196,346,508,2.25e-06,48.1,49.2
seq_167_iron_aquisition-siderophore_transport,ETJ81817.1,35.922,103,58,3,121,218,1,100,3.05e-06,46.2,62.14
seq_167_iron_aquisition-siderophore_transport,AAX99097.1,32.258,62,42,0,1,62,1,62,2.06e-05,42.0,58.06
seq_167_iron_aquisition-siderophore_transport,WP_002867790.1,35.484,62,31,1,4,56,29,90,0.004,37.7,54.84
seq_167_iron_aquisition-siderophore_transport,WP_002865879.1,35.484,62,31,1,4,56,29,90,0.005,37.4,54.84
seq_167_iron_aquisition-siderophore_transport,WP_002858743.1,35.484,62,31,1,4,56,29,90,0.008,37.0,54.84
seq_167_iron_aquisition-siderophore_transport,AAW35050.1,47.5,40,21,0,17,56,11,50,0.009,36.6,65.0
seq_168_iron_aquisition-siderophore_transport_potential,WP_002859784.1,77.432,257,58,0,1,257,1,257,2.43e-149,415.0,89.49
seq_168_iron_aquisition-siderophore_transport_potential,WP_002867816.1,77.821,257,57,0,1,257,1,257,6.73e-149,414.0,89.49
seq_168_iron_aquisition-siderophore_transport_potential,WP_012006621.1,78.21,257,56,0,1,257,1,257,7.24e-146,406.0,90.27
seq_168_iron_aquisition-siderophore_transport_potential,WP_002876984.1,77.821,257,57,0,1,257,1,257,3.75e-145,404.0,89.88
seq_168_iron_aquisition-siderophore_transport_potential,WP_002868764.1,77.432,257,58,0,1,257,1,257,1.28e-144,403.0,89.88
seq_169_iron_aquisition-siderophore_transport,WP_002857348.1,86.194,268,36,1,1,268,1,267,3.22e-168,463.0,94.78
seq_169_iron_aquisition-siderophore_transport,WP_014516903.1,86.194,268,36,1,1,268,1,267,3.8e-168,463.0,94.78
seq_169_iron_aquisition-siderophore_transport,WP_002860605.1,86.194,268,36,1,1,268,1,267,9.649999999999999e-168,462.0,94.78
seq_169_iron_aquisition-siderophore_transport,WP_010891838.1,85.821,268,37,1,1,268,1,267,1.63e-167,462.0,94.78
seq_169_iron_aquisition-siderophore_transport,WP_002851986.1,85.821,268,37,1,1,268,1,267,1.48e-166,459.0,94.03
seq_170_iron_aquisition-siderophore_transport,WP_002866753.1,61.565,294,103,2,1,284,1,294,1.14e-126,360.0,79.25
seq_170_iron_aquisition-siderophore_transport,WP_014516905.1,60.473,296,105,2,1,284,1,296,2.92e-125,357.0,77.7
seq_170_iron_aquisition-siderophore_transport,WP_002864655.1,60.135,296,106,2,1,284,1,296,1.0000000000000001e-124,355.0,78.04
seq_170_iron_aquisition-siderophore_transport,WP_011049595.1,60.473,296,105,2,1,284,1,296,1.5900000000000002e-124,355.0,77.7
seq_170_iron_aquisition-siderophore_transport,WP_002858739.1,59.797,296,107,2,1,284,1,296,1.9e-123,352.0,77.7
seq_170_iron_aquisition-siderophore_transport,ETN90170.1,63.063,222,73,1,72,284,1,222,2.84e-98,285.0,78.83
seq_170_iron_aquisition-siderophore_transport,ETN90171.1,57.778,45,19,0,1,45,1,45,4.3e-10,52.0,75.56
seq_171_iron_aquisition-siderophore_transport,WP_002858692.1,54.226,769,327,15,1,758,1,755,0.0,780.0,69.7
seq_171_iron_aquisition-siderophore_transport,WP_011049607.1,54.096,769,328,15,1,758,1,755,0.0,775.0,69.57
seq_171_iron_aquisition-siderophore_transport,WP_032603130.1,29.381,194,98,10,572,758,523,684,6.66e-05,43.9,42.27
seq_171_iron_aquisition-siderophore_transport,ABV52018.1,27.128,188,110,8,572,758,529,690,7.22e-05,43.9,43.09
seq_171_iron_aquisition-siderophore_transport,ETJ84331.1,29.381,194,98,10,572,758,529,690,7.53e-05,43.5,42.78
seq_171_iron_aquisition-siderophore_transport,EAQ73281.2,29.381,194,98,10,572,758,543,704,7.64e-05,43.5,42.78
seq_171_iron_aquisition-siderophore_transport,WP_030123215.1,29.381,194,98,10,572,758,523,684,7.97e-05,43.5,42.78
seq_172_iron_aquisition-siderophore_transport,WP_002868903.1,88.718,390,44,0,1,390,1,390,0.0,656.0,95.38
seq_172_iron_aquisition-siderophore_transport,WP_002852311.1,90.374,374,36,0,17,390,17,390,0.0,642.0,96.79
seq_172_iron_aquisition-siderophore_transport,WP_002866477.1,90.374,374,36,0,17,390,17,390,0.0,641.0,96.52
seq_172_iron_aquisition-siderophore_transport,ETN90573.1,90.937,331,30,0,60,390,1,331,0.0,568.0,96.68
seq_172_iron_aquisition-siderophore_transport,ETN90572.1,64.103,39,14,0,1,39,1,39,1.91e-10,53.5,84.62
seq_173_iron_aquisition-siderophore_transport,WP_002856958.1,89.704,641,66,0,1,641,1,641,0.0,1167.0,96.26
